"id_poliza","segmento","prob_segmento","mult_freq","n_siniestros_DM","siniestro_DM","n_siniestros_Robo","siniestro_Robo","n_siniestros_RC","siniestro_RC","siniestro_total","prima_DM_comercial","prima_Robo_comercial","prima_RC_comercial","prima_total","LR"
1724,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1725,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1726,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1727,"Alto riesgo",0.2,1.5,1,6210.01320089017,0,0,0,0,6210.01320089017,2047.5,1170,2808,6025.5,1.03062205640863
1728,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1729,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1730,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1731,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1732,"Alto riesgo",0.2,1.5,1,35721.6147243611,1,23283.8429448925,0,0,59005.4576692536,2047.5,1170,2808,6025.5,9.79262429163615
1733,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1734,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1735,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1736,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1737,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1738,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1739,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1740,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1741,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1742,"Bajo riesgo",0.3,0.7,0,0,1,28145.3975492797,0,0,28145.3975492797,955.5,546,1310.4,2811.9,10.0093877980297
1743,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1744,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1745,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1746,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1747,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1748,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1749,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1750,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1751,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1752,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1753,"Alto riesgo",0.2,1.5,1,15309.6921906239,0,0,0,0,15309.6921906239,2047.5,1170,2808,6025.5,2.54081689330743
1754,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1755,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1756,"Estándar",0.5,1,1,19336.3310439479,0,0,0,0,19336.3310439479,1365,780,1872,4017,4.81362485535174
1757,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1758,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1759,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1760,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1761,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1762,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1763,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1764,"Estándar",0.5,1,1,17353.5037197886,0,0,1,28353.4658864021,45706.9696061907,1365,780,1872,4017,11.3783842684069
1765,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1766,"Estándar",0.5,1,1,10829.699790821,0,0,0,0,10829.699790821,1365,780,1872,4017,2.69596708758303
1767,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1768,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1769,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1770,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1771,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1772,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1773,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1774,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1775,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1776,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1777,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1778,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1779,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1780,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1781,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1782,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1783,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1784,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1785,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1786,"Bajo riesgo",0.3,0.7,0,0,0,0,1,15605.1985325448,15605.1985325448,955.5,546,1310.4,2811.9,5.54969896957387
1787,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1788,"Bajo riesgo",0.3,0.7,1,27789.771297595,0,0,0,0,27789.771297595,955.5,546,1310.4,2811.9,9.88291592787617
1789,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1790,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1791,"Bajo riesgo",0.3,0.7,0,0,1,6651.9406357094,0,0,6651.9406357094,955.5,546,1310.4,2811.9,2.36563911793073
1792,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1793,"Alto riesgo",0.2,1.5,0,0,1,17164.0673490672,0,0,17164.0673490672,2047.5,1170,2808,6025.5,2.84857146279432
1794,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1795,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1796,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1797,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1798,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1799,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1800,"Estándar",0.5,1,1,25789.7540139482,0,0,0,0,25789.7540139482,1365,780,1872,4017,6.42015285385814
1801,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1802,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1803,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1804,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1805,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1806,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1807,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1808,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1809,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1810,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1811,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1812,"Estándar",0.5,1,1,17613.5831138806,0,0,0,0,17613.5831138806,1365,780,1872,4017,4.38476054614902
1813,"Bajo riesgo",0.3,0.7,1,60087.9874919198,0,0,0,0,60087.9874919198,955.5,546,1310.4,2811.9,21.3691765325651
1814,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1815,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1816,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1817,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1818,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1819,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1820,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1821,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1822,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1823,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1824,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1825,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1826,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1827,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1828,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1829,"Alto riesgo",0.2,1.5,1,12228.0080565565,0,0,0,0,12228.0080565565,2047.5,1170,2808,6025.5,2.0293764926656
1830,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1831,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1832,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1833,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1834,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1835,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1836,"Estándar",0.5,1,1,6075.97405941448,0,0,0,0,6075.97405941448,1365,780,1872,4017,1.51256511312285
1837,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1838,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1839,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1840,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1841,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1842,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1843,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1844,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1845,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1846,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1847,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1848,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1849,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1850,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1851,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1852,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1853,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1854,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1855,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1856,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1857,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1858,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1859,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1860,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1861,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1862,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1863,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1864,"Estándar",0.5,1,0,0,1,13040.7117244966,0,0,13040.7117244966,1365,780,1872,4017,3.24638081267029
1865,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1866,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1867,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1868,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1869,"Estándar",0.5,1,0,0,1,7565.56515323042,0,0,7565.56515323042,1365,780,1872,4017,1.88338689400807
1870,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1871,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1872,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1873,"Bajo riesgo",0.3,0.7,0,0,0,0,1,11395.9375480828,11395.9375480828,955.5,546,1310.4,2811.9,4.05275349339692
1874,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1875,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1876,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1877,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1878,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1879,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1880,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1881,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1882,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1883,"Estándar",0.5,1,0,0,1,11126.3390972797,0,0,11126.3390972797,1365,780,1872,4017,2.76981306877762
1884,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1885,"Estándar",0.5,1,0,0,1,7667.63541564866,0,0,7667.63541564866,1365,780,1872,4017,1.90879646891926
1886,"Alto riesgo",0.2,1.5,1,9126.52486914007,0,0,0,0,9126.52486914007,2047.5,1170,2808,6025.5,1.51465021477721
1887,"Estándar",0.5,1,0,0,0,0,1,66620.8023926585,66620.8023926585,1365,780,1872,4017,16.5847155570472
1888,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1889,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1890,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1891,"Alto riesgo",0.2,1.5,1,16763.8682078125,0,0,0,0,16763.8682078125,2047.5,1170,2808,6025.5,2.78215388064269
1892,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1893,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1894,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1895,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1896,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1897,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1898,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1899,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1900,"Estándar",0.5,1,0,0,1,21119.7326721222,0,0,21119.7326721222,1365,780,1872,4017,5.25758841725722
1901,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1902,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1903,"Estándar",0.5,1,1,31729.6865910714,0,0,0,0,31729.6865910714,1365,780,1872,4017,7.89885152877057
1904,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1905,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1906,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1907,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1908,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1909,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1910,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1911,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1912,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1913,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1914,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1915,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1916,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1917,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1918,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1919,"Estándar",0.5,1,0,0,0,0,1,17767.9658478351,17767.9658478351,1365,780,1872,4017,4.42319289216707
1920,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1921,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1922,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1923,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1924,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1925,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1926,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1927,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1928,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1929,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1930,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1931,"Bajo riesgo",0.3,0.7,0,0,0,0,1,9813.05698708273,9813.05698708273,955.5,546,1310.4,2811.9,3.48983142611143
1932,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1933,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1934,"Alto riesgo",0.2,1.5,1,18389.4909141968,0,0,0,0,18389.4909141968,2047.5,1170,2808,6025.5,3.05194438871409
1935,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1936,"Alto riesgo",0.2,1.5,1,16745.0500833081,0,0,0,0,16745.0500833081,2047.5,1170,2808,6025.5,2.77903079965283
1937,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1938,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1939,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1940,"Alto riesgo",0.2,1.5,0,0,1,7344.97329182096,0,0,7344.97329182096,2047.5,1170,2808,6025.5,1.21898154374259
1941,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1942,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1943,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1944,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1945,"Alto riesgo",0.2,1.5,0,0,1,3630.9569523155,0,0,3630.9569523155,2047.5,1170,2808,6025.5,0.602598448645839
1946,"Estándar",0.5,1,0,0,1,13176.7432861739,0,0,13176.7432861739,1365,780,1872,4017,3.28024478122326
1947,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1948,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1949,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1950,"Alto riesgo",0.2,1.5,0,0,1,58083.7235309139,0,0,58083.7235309139,2047.5,1170,2808,6025.5,9.63965206720004
1951,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1952,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1953,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1954,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1955,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1956,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1957,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1958,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1959,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1960,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1961,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1962,"Alto riesgo",0.2,1.5,1,3675.91270901771,0,0,0,0,3675.91270901771,2047.5,1170,2808,6025.5,0.610059365864694
1963,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1964,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1965,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1966,"Estándar",0.5,1,0,0,0,0,1,25024.697831084,25024.697831084,1365,780,1872,4017,6.22969824024995
1967,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1968,"Alto riesgo",0.2,1.5,0,0,1,10175.4919140685,0,0,10175.4919140685,2047.5,1170,2808,6025.5,1.68873818173903
1969,"Alto riesgo",0.2,1.5,1,10486.7238575839,0,0,0,0,10486.7238575839,2047.5,1170,2808,6025.5,1.74039064933763
1970,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1971,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1972,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1973,"Estándar",0.5,1,0,0,1,14550.7083659417,0,0,14550.7083659417,1365,780,1872,4017,3.62228239132229
1974,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1975,"Estándar",0.5,1,0,0,1,49699.5637313306,0,0,49699.5637313306,1365,780,1872,4017,12.3723086211926
1976,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1977,"Estándar",0.5,1,0,0,1,7599.9369608462,0,0,7599.9369608462,1365,780,1872,4017,1.89194348041977
1978,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1979,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1980,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1981,"Alto riesgo",0.2,1.5,1,11526.5885706781,0,0,0,0,11526.5885706781,2047.5,1170,2808,6025.5,1.91296798119295
1982,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1983,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1984,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1985,"Alto riesgo",0.2,1.5,0,0,0,0,1,9693.20519909,9693.20519909,2047.5,1170,2808,6025.5,1.60869723659281
1986,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1987,"Estándar",0.5,1,0,0,1,4107.15794655922,0,0,4107.15794655922,1365,780,1872,4017,1.02244409921813
1988,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1989,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1990,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1991,"Bajo riesgo",0.3,0.7,0,0,0,0,1,22931.65569936,22931.65569936,955.5,546,1310.4,2811.9,8.15521736169851
1992,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1993,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1994,"Alto riesgo",0.2,1.5,0,0,0,0,0,0,0,2047.5,1170,2808,6025.5,0
1995,"Estándar",0.5,1,0,0,0,0,0,0,0,1365,780,1872,4017,0
1996,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
1997,"Bajo riesgo",0.3,0.7,0,0,0,0,0,0,0,955.5,546,1310.4,2811.9,0
